volume,time,tollgate_direction
36,2016-10-06 00:00:00,T1D1
21,2016-10-06 00:00:00,T1D0
38,2016-10-06 00:00:00,T3D1
23,2016-10-06 00:00:00,T3D0
23,2016-10-06 00:20:00,T1D1
22,2016-10-06 00:20:00,T1D0
31,2016-10-06 00:20:00,T3D1
15,2016-10-06 00:20:00,T3D0
7,2016-10-06 00:40:00,T1D1
17,2016-10-06 00:40:00,T1D0
36,2016-10-06 00:40:00,T3D1
26,2016-10-06 00:40:00,T3D0
6,2016-10-06 01:00:00,T1D1
13,2016-10-06 01:00:00,T1D0
2,2016-10-06 01:00:00,T3D1
29,2016-10-06 01:00:00,T3D0
1,2016-10-06 01:00:00,T2D0
3,2016-10-06 01:20:00,T1D1
10,2016-10-06 01:20:00,T1D0
2,2016-10-06 01:20:00,T3D1
22,2016-10-06 01:20:00,T3D0
2,2016-10-06 01:40:00,T1D1
9,2016-10-06 01:40:00,T1D0
1,2016-10-06 01:40:00,T3D1
12,2016-10-06 01:40:00,T3D0
1,2016-10-06 01:40:00,T2D0
6,2016-10-06 02:00:00,T1D1
13,2016-10-06 02:00:00,T1D0
4,2016-10-06 02:00:00,T3D1
10,2016-10-06 02:00:00,T3D0
6,2016-10-06 02:20:00,T1D1
3,2016-10-06 02:20:00,T1D0
2,2016-10-06 02:20:00,T3D1
17,2016-10-06 02:20:00,T3D0
7,2016-10-06 02:40:00,T1D1
9,2016-10-06 02:40:00,T1D0
2,2016-10-06 02:40:00,T3D1
22,2016-10-06 02:40:00,T3D0
3,2016-10-06 03:00:00,T1D1
17,2016-10-06 03:00:00,T1D0
5,2016-10-06 03:00:00,T3D1
11,2016-10-06 03:00:00,T3D0
8,2016-10-06 03:20:00,T1D1
9,2016-10-06 03:20:00,T1D0
3,2016-10-06 03:20:00,T3D1
16,2016-10-06 03:20:00,T3D0
8,2016-10-06 03:40:00,T1D1
16,2016-10-06 03:40:00,T1D0
2,2016-10-06 03:40:00,T3D1
11,2016-10-06 03:40:00,T3D0
7,2016-10-06 04:00:00,T1D1
8,2016-10-06 04:00:00,T1D0
1,2016-10-06 04:00:00,T3D1
16,2016-10-06 04:00:00,T3D0
10,2016-10-06 04:20:00,T1D1
16,2016-10-06 04:20:00,T1D0
6,2016-10-06 04:20:00,T3D1
10,2016-10-06 04:20:00,T3D0
9,2016-10-06 04:40:00,T1D1
13,2016-10-06 04:40:00,T1D0
9,2016-10-06 04:40:00,T3D1
16,2016-10-06 04:40:00,T3D0
18,2016-10-06 05:00:00,T1D1
28,2016-10-06 05:00:00,T1D0
13,2016-10-06 05:00:00,T3D1
19,2016-10-06 05:00:00,T3D0
1,2016-10-06 05:00:00,T2D0
21,2016-10-06 05:20:00,T1D1
26,2016-10-06 05:20:00,T1D0
9,2016-10-06 05:20:00,T3D1
20,2016-10-06 05:20:00,T3D0
20,2016-10-06 05:40:00,T1D1
28,2016-10-06 05:40:00,T1D0
8,2016-10-06 05:40:00,T3D1
36,2016-10-06 05:40:00,T3D0
23,2016-10-06 06:00:00,T1D1
46,2016-10-06 06:00:00,T1D0
13,2016-10-06 06:00:00,T3D1
39,2016-10-06 06:00:00,T3D0
1,2016-10-06 06:00:00,T2D0
22,2016-10-06 06:20:00,T1D1
53,2016-10-06 06:20:00,T1D0
10,2016-10-06 06:20:00,T3D1
57,2016-10-06 06:20:00,T3D0
1,2016-10-06 06:20:00,T2D0
34,2016-10-06 06:40:00,T1D1
72,2016-10-06 06:40:00,T1D0
20,2016-10-06 06:40:00,T3D1
73,2016-10-06 06:40:00,T3D0
2,2016-10-06 06:40:00,T2D0
14,2016-10-06 07:00:00,T1D1
80,2016-10-06 07:00:00,T1D0
22,2016-10-06 07:00:00,T3D1
109,2016-10-06 07:00:00,T3D0
3,2016-10-06 07:00:00,T2D0
21,2016-10-06 07:20:00,T1D1
114,2016-10-06 07:20:00,T1D0
17,2016-10-06 07:20:00,T3D1
131,2016-10-06 07:20:00,T3D0
7,2016-10-06 07:20:00,T2D0
18,2016-10-06 07:40:00,T1D1
135,2016-10-06 07:40:00,T1D0
16,2016-10-06 07:40:00,T3D1
127,2016-10-06 07:40:00,T3D0
13,2016-10-06 07:40:00,T2D0
18,2016-10-06 08:00:00,T1D1
122,2016-10-06 08:00:00,T1D0
21,2016-10-06 08:00:00,T3D1
124,2016-10-06 08:00:00,T3D0
8,2016-10-06 08:00:00,T2D0
21,2016-10-06 08:20:00,T1D1
150,2016-10-06 08:20:00,T1D0
18,2016-10-06 08:20:00,T3D1
148,2016-10-06 08:20:00,T3D0
7,2016-10-06 08:20:00,T2D0
14,2016-10-06 08:40:00,T1D1
170,2016-10-06 08:40:00,T1D0
25,2016-10-06 08:40:00,T3D1
129,2016-10-06 08:40:00,T3D0
19,2016-10-06 08:40:00,T2D0
20,2016-10-06 09:00:00,T1D1
160,2016-10-06 09:00:00,T1D0
28,2016-10-06 09:00:00,T3D1
140,2016-10-06 09:00:00,T3D0
16,2016-10-06 09:00:00,T2D0
27,2016-10-06 09:20:00,T1D1
189,2016-10-06 09:20:00,T1D0
19,2016-10-06 09:20:00,T3D1
169,2016-10-06 09:20:00,T3D0
12,2016-10-06 09:20:00,T2D0
23,2016-10-06 09:40:00,T1D1
173,2016-10-06 09:40:00,T1D0
28,2016-10-06 09:40:00,T3D1
162,2016-10-06 09:40:00,T3D0
12,2016-10-06 09:40:00,T2D0
22,2016-10-06 10:00:00,T1D1
178,2016-10-06 10:00:00,T1D0
29,2016-10-06 10:00:00,T3D1
157,2016-10-06 10:00:00,T3D0
17,2016-10-06 10:00:00,T2D0
32,2016-10-06 10:20:00,T1D1
132,2016-10-06 10:20:00,T1D0
28,2016-10-06 10:20:00,T3D1
123,2016-10-06 10:20:00,T3D0
9,2016-10-06 10:20:00,T2D0
28,2016-10-06 10:40:00,T1D1
130,2016-10-06 10:40:00,T1D0
30,2016-10-06 10:40:00,T3D1
91,2016-10-06 10:40:00,T3D0
7,2016-10-06 10:40:00,T2D0
23,2016-10-06 11:00:00,T1D1
147,2016-10-06 11:00:00,T1D0
21,2016-10-06 11:00:00,T3D1
105,2016-10-06 11:00:00,T3D0
18,2016-10-06 11:00:00,T2D0
12,2016-10-06 11:20:00,T1D1
135,2016-10-06 11:20:00,T1D0
21,2016-10-06 11:20:00,T3D1
95,2016-10-06 11:20:00,T3D0
12,2016-10-06 11:20:00,T2D0
34,2016-10-06 11:40:00,T1D1
147,2016-10-06 11:40:00,T1D0
16,2016-10-06 11:40:00,T3D1
109,2016-10-06 11:40:00,T3D0
6,2016-10-06 11:40:00,T2D0
30,2016-10-06 12:00:00,T1D1
113,2016-10-06 12:00:00,T1D0
39,2016-10-06 12:00:00,T3D1
99,2016-10-06 12:00:00,T3D0
8,2016-10-06 12:00:00,T2D0
14,2016-10-06 12:20:00,T1D1
139,2016-10-06 12:20:00,T1D0
25,2016-10-06 12:20:00,T3D1
87,2016-10-06 12:20:00,T3D0
9,2016-10-06 12:20:00,T2D0
22,2016-10-06 12:40:00,T1D1
140,2016-10-06 12:40:00,T1D0
28,2016-10-06 12:40:00,T3D1
92,2016-10-06 12:40:00,T3D0
11,2016-10-06 12:40:00,T2D0
31,2016-10-06 13:00:00,T1D1
168,2016-10-06 13:00:00,T1D0
38,2016-10-06 13:00:00,T3D1
124,2016-10-06 13:00:00,T3D0
11,2016-10-06 13:00:00,T2D0
30,2016-10-06 13:20:00,T1D1
192,2016-10-06 13:20:00,T1D0
25,2016-10-06 13:20:00,T3D1
110,2016-10-06 13:20:00,T3D0
23,2016-10-06 13:20:00,T2D0
20,2016-10-06 13:40:00,T1D1
200,2016-10-06 13:40:00,T1D0
30,2016-10-06 13:40:00,T3D1
105,2016-10-06 13:40:00,T3D0
14,2016-10-06 13:40:00,T2D0
20,2016-10-06 14:00:00,T1D1
202,2016-10-06 14:00:00,T1D0
28,2016-10-06 14:00:00,T3D1
111,2016-10-06 14:00:00,T3D0
16,2016-10-06 14:00:00,T2D0
20,2016-10-06 14:20:00,T1D1
201,2016-10-06 14:20:00,T1D0
19,2016-10-06 14:20:00,T3D1
129,2016-10-06 14:20:00,T3D0
13,2016-10-06 14:20:00,T2D0
24,2016-10-06 14:40:00,T1D1
201,2016-10-06 14:40:00,T1D0
25,2016-10-06 14:40:00,T3D1
129,2016-10-06 14:40:00,T3D0
13,2016-10-06 14:40:00,T2D0
12,2016-10-06 15:00:00,T1D1
224,2016-10-06 15:00:00,T1D0
23,2016-10-06 15:00:00,T3D1
140,2016-10-06 15:00:00,T3D0
25,2016-10-06 15:00:00,T2D0
22,2016-10-06 15:20:00,T1D1
209,2016-10-06 15:20:00,T1D0
30,2016-10-06 15:20:00,T3D1
97,2016-10-06 15:20:00,T3D0
15,2016-10-06 15:20:00,T2D0
22,2016-10-06 15:40:00,T1D1
193,2016-10-06 15:40:00,T1D0
21,2016-10-06 15:40:00,T3D1
113,2016-10-06 15:40:00,T3D0
10,2016-10-06 15:40:00,T2D0
26,2016-10-06 16:00:00,T1D1
201,2016-10-06 16:00:00,T1D0
17,2016-10-06 16:00:00,T3D1
104,2016-10-06 16:00:00,T3D0
18,2016-10-06 16:00:00,T2D0
23,2016-10-06 16:20:00,T1D1
211,2016-10-06 16:20:00,T1D0
19,2016-10-06 16:20:00,T3D1
112,2016-10-06 16:20:00,T3D0
22,2016-10-06 16:20:00,T2D0
15,2016-10-06 16:40:00,T1D1
170,2016-10-06 16:40:00,T1D0
20,2016-10-06 16:40:00,T3D1
95,2016-10-06 16:40:00,T3D0
11,2016-10-06 16:40:00,T2D0
12,2016-10-06 17:00:00,T1D1
196,2016-10-06 17:00:00,T1D0
17,2016-10-06 17:00:00,T3D1
105,2016-10-06 17:00:00,T3D0
18,2016-10-06 17:00:00,T2D0
16,2016-10-06 17:20:00,T1D1
163,2016-10-06 17:20:00,T1D0
10,2016-10-06 17:20:00,T3D1
106,2016-10-06 17:20:00,T3D0
11,2016-10-06 17:20:00,T2D0
19,2016-10-06 17:40:00,T1D1
154,2016-10-06 17:40:00,T1D0
16,2016-10-06 17:40:00,T3D1
100,2016-10-06 17:40:00,T3D0
11,2016-10-06 17:40:00,T2D0
15,2016-10-06 18:00:00,T1D1
157,2016-10-06 18:00:00,T1D0
12,2016-10-06 18:00:00,T3D1
91,2016-10-06 18:00:00,T3D0
14,2016-10-06 18:00:00,T2D0
10,2016-10-06 18:20:00,T1D1
130,2016-10-06 18:20:00,T1D0
12,2016-10-06 18:20:00,T3D1
80,2016-10-06 18:20:00,T3D0
5,2016-10-06 18:20:00,T2D0
17,2016-10-06 18:40:00,T1D1
140,2016-10-06 18:40:00,T1D0
3,2016-10-06 18:40:00,T3D1
62,2016-10-06 18:40:00,T3D0
8,2016-10-06 18:40:00,T2D0
2,2016-10-06 19:00:00,T1D1
156,2016-10-06 19:00:00,T1D0
10,2016-10-06 19:00:00,T3D1
64,2016-10-06 19:00:00,T3D0
11,2016-10-06 19:00:00,T2D0
11,2016-10-06 19:20:00,T1D1
140,2016-10-06 19:20:00,T1D0
10,2016-10-06 19:20:00,T3D1
90,2016-10-06 19:20:00,T3D0
9,2016-10-06 19:20:00,T2D0
13,2016-10-06 19:40:00,T1D1
133,2016-10-06 19:40:00,T1D0
9,2016-10-06 19:40:00,T3D1
125,2016-10-06 19:40:00,T3D0
14,2016-10-06 19:40:00,T2D0
12,2016-10-06 20:00:00,T1D1
145,2016-10-06 20:00:00,T1D0
8,2016-10-06 20:00:00,T3D1
102,2016-10-06 20:00:00,T3D0
10,2016-10-06 20:00:00,T2D0
6,2016-10-06 20:20:00,T1D1
126,2016-10-06 20:20:00,T1D0
8,2016-10-06 20:20:00,T3D1
109,2016-10-06 20:20:00,T3D0
4,2016-10-06 20:20:00,T2D0
4,2016-10-06 20:40:00,T1D1
85,2016-10-06 20:40:00,T1D0
12,2016-10-06 20:40:00,T3D1
79,2016-10-06 20:40:00,T3D0
3,2016-10-06 20:40:00,T2D0
5,2016-10-06 21:00:00,T1D1
53,2016-10-06 21:00:00,T1D0
11,2016-10-06 21:00:00,T3D1
59,2016-10-06 21:00:00,T3D0
1,2016-10-06 21:00:00,T2D0
13,2016-10-06 21:20:00,T1D1
66,2016-10-06 21:20:00,T1D0
4,2016-10-06 21:20:00,T3D1
83,2016-10-06 21:20:00,T3D0
2,2016-10-06 21:20:00,T2D0
9,2016-10-06 21:40:00,T1D1
63,2016-10-06 21:40:00,T1D0
8,2016-10-06 21:40:00,T3D1
43,2016-10-06 21:40:00,T3D0
4,2016-10-06 22:00:00,T1D1
36,2016-10-06 22:00:00,T1D0
9,2016-10-06 22:00:00,T3D1
39,2016-10-06 22:00:00,T3D0
2,2016-10-06 22:00:00,T2D0
5,2016-10-06 22:20:00,T1D1
33,2016-10-06 22:20:00,T1D0
9,2016-10-06 22:20:00,T3D1
51,2016-10-06 22:20:00,T3D0
1,2016-10-06 22:20:00,T2D0
2,2016-10-06 22:40:00,T1D1
22,2016-10-06 22:40:00,T1D0
4,2016-10-06 22:40:00,T3D1
31,2016-10-06 22:40:00,T3D0
1,2016-10-06 22:40:00,T2D0
9,2016-10-06 23:00:00,T1D1
9,2016-10-06 23:00:00,T1D0
6,2016-10-06 23:00:00,T3D1
32,2016-10-06 23:00:00,T3D0
1,2016-10-06 23:00:00,T2D0
7,2016-10-06 23:20:00,T1D1
26,2016-10-06 23:20:00,T1D0
5,2016-10-06 23:20:00,T3D1
47,2016-10-06 23:20:00,T3D0
2,2016-10-06 23:40:00,T1D1
25,2016-10-06 23:40:00,T1D0
6,2016-10-06 23:40:00,T3D1
20,2016-10-06 23:40:00,T3D0
21,2016-10-07 00:00:00,T1D1
17,2016-10-07 00:00:00,T1D0
45,2016-10-07 00:00:00,T3D1
17,2016-10-07 00:00:00,T3D0
15,2016-10-07 00:20:00,T1D1
15,2016-10-07 00:20:00,T1D0
47,2016-10-07 00:20:00,T3D1
22,2016-10-07 00:20:00,T3D0
20,2016-10-07 00:40:00,T1D1
9,2016-10-07 00:40:00,T1D0
22,2016-10-07 00:40:00,T3D1
26,2016-10-07 00:40:00,T3D0
15,2016-10-07 01:00:00,T1D0
4,2016-10-07 01:00:00,T3D1
17,2016-10-07 01:00:00,T3D0
5,2016-10-07 01:20:00,T1D1
10,2016-10-07 01:20:00,T1D0
2,2016-10-07 01:20:00,T3D1
25,2016-10-07 01:20:00,T3D0
2,2016-10-07 01:40:00,T1D1
10,2016-10-07 01:40:00,T1D0
2,2016-10-07 01:40:00,T3D1
20,2016-10-07 01:40:00,T3D0
3,2016-10-07 02:00:00,T1D1
13,2016-10-07 02:00:00,T1D0
3,2016-10-07 02:00:00,T3D1
14,2016-10-07 02:00:00,T3D0
6,2016-10-07 02:20:00,T1D1
9,2016-10-07 02:20:00,T1D0
2,2016-10-07 02:20:00,T3D1
19,2016-10-07 02:20:00,T3D0
4,2016-10-07 02:40:00,T1D1
8,2016-10-07 02:40:00,T1D0
1,2016-10-07 02:40:00,T3D1
19,2016-10-07 02:40:00,T3D0
4,2016-10-07 03:00:00,T1D1
9,2016-10-07 03:00:00,T1D0
1,2016-10-07 03:00:00,T3D1
20,2016-10-07 03:00:00,T3D0
8,2016-10-07 03:20:00,T1D1
9,2016-10-07 03:20:00,T1D0
3,2016-10-07 03:20:00,T3D1
14,2016-10-07 03:20:00,T3D0
9,2016-10-07 03:40:00,T1D1
10,2016-10-07 03:40:00,T1D0
5,2016-10-07 03:40:00,T3D1
16,2016-10-07 03:40:00,T3D0
11,2016-10-07 04:00:00,T1D1
17,2016-10-07 04:00:00,T1D0
3,2016-10-07 04:00:00,T3D1
23,2016-10-07 04:00:00,T3D0
10,2016-10-07 04:20:00,T1D1
10,2016-10-07 04:20:00,T1D0
6,2016-10-07 04:20:00,T3D1
19,2016-10-07 04:20:00,T3D0
11,2016-10-07 04:40:00,T1D1
17,2016-10-07 04:40:00,T1D0
6,2016-10-07 04:40:00,T3D1
9,2016-10-07 04:40:00,T3D0
19,2016-10-07 05:00:00,T1D1
11,2016-10-07 05:00:00,T1D0
5,2016-10-07 05:00:00,T3D1
12,2016-10-07 05:00:00,T3D0
12,2016-10-07 05:20:00,T1D1
20,2016-10-07 05:20:00,T1D0
8,2016-10-07 05:20:00,T3D1
19,2016-10-07 05:20:00,T3D0
21,2016-10-07 05:40:00,T1D1
27,2016-10-07 05:40:00,T1D0
11,2016-10-07 05:40:00,T3D1
30,2016-10-07 05:40:00,T3D0
2,2016-10-07 05:40:00,T2D0
17,2016-10-07 06:00:00,T1D1
40,2016-10-07 06:00:00,T1D0
10,2016-10-07 06:00:00,T3D1
53,2016-10-07 06:00:00,T3D0
1,2016-10-07 06:00:00,T2D0
23,2016-10-07 06:20:00,T1D1
53,2016-10-07 06:20:00,T1D0
29,2016-10-07 06:20:00,T3D1
71,2016-10-07 06:20:00,T3D0
2,2016-10-07 06:20:00,T2D0
32,2016-10-07 06:40:00,T1D1
79,2016-10-07 06:40:00,T1D0
20,2016-10-07 06:40:00,T3D1
71,2016-10-07 06:40:00,T3D0
2,2016-10-07 06:40:00,T2D0
26,2016-10-07 07:00:00,T1D1
94,2016-10-07 07:00:00,T1D0
20,2016-10-07 07:00:00,T3D1
103,2016-10-07 07:00:00,T3D0
2,2016-10-07 07:00:00,T2D0
18,2016-10-07 07:20:00,T1D1
112,2016-10-07 07:20:00,T1D0
16,2016-10-07 07:20:00,T3D1
116,2016-10-07 07:20:00,T3D0
8,2016-10-07 07:20:00,T2D0
30,2016-10-07 07:40:00,T1D1
92,2016-10-07 07:40:00,T1D0
20,2016-10-07 07:40:00,T3D1
119,2016-10-07 07:40:00,T3D0
9,2016-10-07 07:40:00,T2D0
23,2016-10-07 08:00:00,T1D1
110,2016-10-07 08:00:00,T1D0
19,2016-10-07 08:00:00,T3D1
145,2016-10-07 08:00:00,T3D0
8,2016-10-07 08:00:00,T2D0
18,2016-10-07 08:20:00,T1D1
122,2016-10-07 08:20:00,T1D0
32,2016-10-07 08:20:00,T3D1
140,2016-10-07 08:20:00,T3D0
14,2016-10-07 08:20:00,T2D0
19,2016-10-07 08:40:00,T1D1
113,2016-10-07 08:40:00,T1D0
19,2016-10-07 08:40:00,T3D1
130,2016-10-07 08:40:00,T3D0
9,2016-10-07 08:40:00,T2D0
21,2016-10-07 09:00:00,T1D1
147,2016-10-07 09:00:00,T1D0
32,2016-10-07 09:00:00,T3D1
131,2016-10-07 09:00:00,T3D0
11,2016-10-07 09:00:00,T2D0
28,2016-10-07 09:20:00,T1D1
155,2016-10-07 09:20:00,T1D0
32,2016-10-07 09:20:00,T3D1
137,2016-10-07 09:20:00,T3D0
7,2016-10-07 09:20:00,T2D0
23,2016-10-07 09:40:00,T1D1
148,2016-10-07 09:40:00,T1D0
28,2016-10-07 09:40:00,T3D1
140,2016-10-07 09:40:00,T3D0
10,2016-10-07 09:40:00,T2D0
19,2016-10-07 10:00:00,T1D1
151,2016-10-07 10:00:00,T1D0
30,2016-10-07 10:00:00,T3D1
143,2016-10-07 10:00:00,T3D0
11,2016-10-07 10:00:00,T2D0
19,2016-10-07 10:20:00,T1D1
119,2016-10-07 10:20:00,T1D0
25,2016-10-07 10:20:00,T3D1
110,2016-10-07 10:20:00,T3D0
13,2016-10-07 10:20:00,T2D0
30,2016-10-07 10:40:00,T1D1
153,2016-10-07 10:40:00,T1D0
29,2016-10-07 10:40:00,T3D1
89,2016-10-07 10:40:00,T3D0
7,2016-10-07 10:40:00,T2D0
21,2016-10-07 11:00:00,T1D1
130,2016-10-07 11:00:00,T1D0
18,2016-10-07 11:00:00,T3D1
92,2016-10-07 11:00:00,T3D0
5,2016-10-07 11:00:00,T2D0
19,2016-10-07 11:20:00,T1D1
122,2016-10-07 11:20:00,T1D0
20,2016-10-07 11:20:00,T3D1
106,2016-10-07 11:20:00,T3D0
8,2016-10-07 11:20:00,T2D0
21,2016-10-07 11:40:00,T1D1
115,2016-10-07 11:40:00,T1D0
21,2016-10-07 11:40:00,T3D1
106,2016-10-07 11:40:00,T3D0
10,2016-10-07 11:40:00,T2D0
28,2016-10-07 12:00:00,T1D1
150,2016-10-07 12:00:00,T1D0
25,2016-10-07 12:00:00,T3D1
107,2016-10-07 12:00:00,T3D0
6,2016-10-07 12:00:00,T2D0
28,2016-10-07 12:20:00,T1D1
101,2016-10-07 12:20:00,T1D0
19,2016-10-07 12:20:00,T3D1
99,2016-10-07 12:20:00,T3D0
7,2016-10-07 12:20:00,T2D0
32,2016-10-07 12:40:00,T1D1
154,2016-10-07 12:40:00,T1D0
33,2016-10-07 12:40:00,T3D1
116,2016-10-07 12:40:00,T3D0
12,2016-10-07 12:40:00,T2D0
31,2016-10-07 13:00:00,T1D1
153,2016-10-07 13:00:00,T1D0
35,2016-10-07 13:00:00,T3D1
127,2016-10-07 13:00:00,T3D0
8,2016-10-07 13:00:00,T2D0
28,2016-10-07 13:20:00,T1D1
153,2016-10-07 13:20:00,T1D0
35,2016-10-07 13:20:00,T3D1
106,2016-10-07 13:20:00,T3D0
10,2016-10-07 13:20:00,T2D0
31,2016-10-07 13:40:00,T1D1
197,2016-10-07 13:40:00,T1D0
38,2016-10-07 13:40:00,T3D1
132,2016-10-07 13:40:00,T3D0
18,2016-10-07 13:40:00,T2D0
29,2016-10-07 14:00:00,T1D1
175,2016-10-07 14:00:00,T1D0
24,2016-10-07 14:00:00,T3D1
138,2016-10-07 14:00:00,T3D0
12,2016-10-07 14:00:00,T2D0
28,2016-10-07 14:20:00,T1D1
184,2016-10-07 14:20:00,T1D0
26,2016-10-07 14:20:00,T3D1
130,2016-10-07 14:20:00,T3D0
23,2016-10-07 14:20:00,T2D0
33,2016-10-07 14:40:00,T1D1
234,2016-10-07 14:40:00,T1D0
27,2016-10-07 14:40:00,T3D1
143,2016-10-07 14:40:00,T3D0
16,2016-10-07 14:40:00,T2D0
23,2016-10-07 15:00:00,T1D1
188,2016-10-07 15:00:00,T1D0
28,2016-10-07 15:00:00,T3D1
155,2016-10-07 15:00:00,T3D0
13,2016-10-07 15:00:00,T2D0
21,2016-10-07 15:20:00,T1D1
190,2016-10-07 15:20:00,T1D0
20,2016-10-07 15:20:00,T3D1
134,2016-10-07 15:20:00,T3D0
18,2016-10-07 15:20:00,T2D0
32,2016-10-07 15:40:00,T1D1
202,2016-10-07 15:40:00,T1D0
29,2016-10-07 15:40:00,T3D1
169,2016-10-07 15:40:00,T3D0
16,2016-10-07 15:40:00,T2D0
19,2016-10-07 16:00:00,T1D1
182,2016-10-07 16:00:00,T1D0
13,2016-10-07 16:00:00,T3D1
129,2016-10-07 16:00:00,T3D0
12,2016-10-07 16:00:00,T2D0
18,2016-10-07 16:20:00,T1D1
159,2016-10-07 16:20:00,T1D0
14,2016-10-07 16:20:00,T3D1
133,2016-10-07 16:20:00,T3D0
6,2016-10-07 16:20:00,T2D0
16,2016-10-07 16:40:00,T1D1
179,2016-10-07 16:40:00,T1D0
26,2016-10-07 16:40:00,T3D1
134,2016-10-07 16:40:00,T3D0
13,2016-10-07 16:40:00,T2D0
15,2016-10-07 17:00:00,T1D1
172,2016-10-07 17:00:00,T1D0
12,2016-10-07 17:00:00,T3D1
144,2016-10-07 17:00:00,T3D0
7,2016-10-07 17:00:00,T2D0
23,2016-10-07 17:20:00,T1D1
118,2016-10-07 17:20:00,T1D0
14,2016-10-07 17:20:00,T3D1
101,2016-10-07 17:20:00,T3D0
12,2016-10-07 17:20:00,T2D0
18,2016-10-07 17:40:00,T1D1
130,2016-10-07 17:40:00,T1D0
16,2016-10-07 17:40:00,T3D1
130,2016-10-07 17:40:00,T3D0
9,2016-10-07 17:40:00,T2D0
15,2016-10-07 18:00:00,T1D1
95,2016-10-07 18:00:00,T1D0
13,2016-10-07 18:00:00,T3D1
93,2016-10-07 18:00:00,T3D0
9,2016-10-07 18:00:00,T2D0
18,2016-10-07 18:20:00,T1D1
98,2016-10-07 18:20:00,T1D0
13,2016-10-07 18:20:00,T3D1
87,2016-10-07 18:20:00,T3D0
6,2016-10-07 18:20:00,T2D0
10,2016-10-07 18:40:00,T1D1
64,2016-10-07 18:40:00,T1D0
12,2016-10-07 18:40:00,T3D1
85,2016-10-07 18:40:00,T3D0
6,2016-10-07 18:40:00,T2D0
11,2016-10-07 19:00:00,T1D1
85,2016-10-07 19:00:00,T1D0
10,2016-10-07 19:00:00,T3D1
97,2016-10-07 19:00:00,T3D0
8,2016-10-07 19:00:00,T2D0
6,2016-10-07 19:20:00,T1D1
105,2016-10-07 19:20:00,T1D0
15,2016-10-07 19:20:00,T3D1
120,2016-10-07 19:20:00,T3D0
7,2016-10-07 19:20:00,T2D0
12,2016-10-07 19:40:00,T1D1
91,2016-10-07 19:40:00,T1D0
14,2016-10-07 19:40:00,T3D1
102,2016-10-07 19:40:00,T3D0
5,2016-10-07 19:40:00,T2D0
11,2016-10-07 20:00:00,T1D1
91,2016-10-07 20:00:00,T1D0
8,2016-10-07 20:00:00,T3D1
82,2016-10-07 20:00:00,T3D0
4,2016-10-07 20:00:00,T2D0
11,2016-10-07 20:20:00,T1D1
70,2016-10-07 20:20:00,T1D0
18,2016-10-07 20:20:00,T3D1
83,2016-10-07 20:20:00,T3D0
5,2016-10-07 20:20:00,T2D0
7,2016-10-07 20:40:00,T1D1
62,2016-10-07 20:40:00,T1D0
10,2016-10-07 20:40:00,T3D1
75,2016-10-07 20:40:00,T3D0
9,2016-10-07 20:40:00,T2D0
11,2016-10-07 21:00:00,T1D1
47,2016-10-07 21:00:00,T1D0
6,2016-10-07 21:00:00,T3D1
61,2016-10-07 21:00:00,T3D0
1,2016-10-07 21:00:00,T2D0
4,2016-10-07 21:20:00,T1D1
34,2016-10-07 21:20:00,T1D0
8,2016-10-07 21:20:00,T3D1
51,2016-10-07 21:20:00,T3D0
1,2016-10-07 21:20:00,T2D0
15,2016-10-07 21:40:00,T1D1
39,2016-10-07 21:40:00,T1D0
8,2016-10-07 21:40:00,T3D1
27,2016-10-07 21:40:00,T3D0
3,2016-10-07 21:40:00,T2D0
6,2016-10-07 22:00:00,T1D1
40,2016-10-07 22:00:00,T1D0
5,2016-10-07 22:00:00,T3D1
29,2016-10-07 22:00:00,T3D0
5,2016-10-07 22:00:00,T2D0
11,2016-10-07 22:20:00,T1D1
24,2016-10-07 22:20:00,T1D0
10,2016-10-07 22:20:00,T3D1
19,2016-10-07 22:20:00,T3D0
3,2016-10-07 22:20:00,T2D0
7,2016-10-07 22:40:00,T1D1
28,2016-10-07 22:40:00,T1D0
5,2016-10-07 22:40:00,T3D1
38,2016-10-07 22:40:00,T3D0
1,2016-10-07 22:40:00,T2D0
6,2016-10-07 23:00:00,T1D1
44,2016-10-07 23:00:00,T1D0
5,2016-10-07 23:00:00,T3D1
23,2016-10-07 23:00:00,T3D0
1,2016-10-07 23:00:00,T2D0
8,2016-10-07 23:20:00,T1D1
58,2016-10-07 23:20:00,T1D0
4,2016-10-07 23:20:00,T3D1
23,2016-10-07 23:20:00,T3D0
2,2016-10-07 23:20:00,T2D0
9,2016-10-07 23:40:00,T1D1
50,2016-10-07 23:40:00,T1D0
8,2016-10-07 23:40:00,T3D1
49,2016-10-07 23:40:00,T3D0
94,2016-10-08 00:00:00,T1D1
15,2016-10-08 00:00:00,T1D0
153,2016-10-08 00:00:00,T3D1
16,2016-10-08 00:00:00,T3D0
47,2016-10-08 00:20:00,T1D1
10,2016-10-08 00:20:00,T1D0
107,2016-10-08 00:20:00,T3D1
21,2016-10-08 00:20:00,T3D0
3,2016-10-08 00:20:00,T2D0
27,2016-10-08 00:40:00,T1D1
6,2016-10-08 00:40:00,T1D0
91,2016-10-08 00:40:00,T3D1
13,2016-10-08 00:40:00,T3D0
6,2016-10-08 01:00:00,T1D1
4,2016-10-08 01:00:00,T1D0
13,2016-10-08 01:00:00,T3D1
