"intersection_id","tollgate_id","time_window","avg_travel_time","sum_travel_time"
"A","3","[2016-09-19 13:20:00,2016-09-19 13:40:00)","150.16","1801.96"
"A","3","[2016-09-19 13:40:00,2016-09-19 14:00:00)","106.67","533.34"
"A","3","[2016-09-19 14:00:00,2016-09-19 14:20:00)","80.38","160.75"
"A","3","[2016-09-19 14:20:00,2016-09-19 14:40:00)","121.45","485.81"
"A","3","[2016-09-19 14:40:00,2016-09-19 15:00:00)","112.32","898.56"
"A","3","[2016-09-19 15:00:00,2016-09-19 15:20:00)","95.13","570.79"
"A","3","[2016-09-19 15:20:00,2016-09-19 15:40:00)","113.89","569.45"
"A","3","[2016-09-19 15:40:00,2016-09-19 16:00:00)","142.42","427.27"
"A","3","[2016-09-19 16:00:00,2016-09-19 16:20:00)","112.25","336.75"
"A","3","[2016-09-19 16:20:00,2016-09-19 16:40:00)","105.44","210.89"
"A","3","[2016-09-19 16:40:00,2016-09-19 17:00:00)","103.36","723.52"
"A","3","[2016-09-19 17:00:00,2016-09-19 17:20:00)","115.72","1041.44"
"A","3","[2016-09-19 17:20:00,2016-09-19 17:40:00)","134.77","1078.13"
"A","3","[2016-09-19 17:40:00,2016-09-19 18:00:00)","124.86","749.13"
"A","3","[2016-09-19 18:00:00,2016-09-19 18:20:00)","110.21","440.82"
"A","3","[2016-09-19 18:20:00,2016-09-19 18:40:00)","94.86","569.17"
"A","3","[2016-09-19 18:40:00,2016-09-19 19:00:00)","130.83","915.78"
"A","3","[2016-09-19 19:00:00,2016-09-19 19:20:00)","124.77","873.4"
"A","3","[2016-09-19 19:20:00,2016-09-19 19:40:00)","101.58","304.73"
"A","3","[2016-09-19 19:40:00,2016-09-19 20:00:00)","103.48","310.45"
"A","3","[2016-09-19 20:00:00,2016-09-19 20:20:00)","99.54","497.71"
"A","3","[2016-09-19 20:20:00,2016-09-19 20:40:00)","106.68","533.41"
"A","3","[2016-09-19 20:40:00,2016-09-19 21:00:00)","106.14","424.56"
"A","3","[2016-09-19 21:00:00,2016-09-19 21:20:00)","105.58","422.34"
"A","3","[2016-09-19 21:20:00,2016-09-19 21:40:00)","112.52","337.57"
"A","3","[2016-09-19 21:40:00,2016-09-19 22:00:00)","100.6","201.2"
"A","3","[2016-09-19 22:00:00,2016-09-19 22:20:00)","221.93","887.73"
"A","3","[2016-09-19 22:20:00,2016-09-19 22:40:00)","85.7","85.7"
"A","3","[2016-09-19 22:40:00,2016-09-19 23:00:00)","88.88","88.88"
"A","3","[2016-09-19 23:00:00,2016-09-19 23:20:00)","76.43","76.43"
"A","3","[2016-09-19 23:20:00,2016-09-19 23:40:00)","102.54","205.08"
"A","3","[2016-09-19 23:40:00,2016-09-20 00:00:00)","160.94","160.94"
"A","3","[2016-09-20 00:00:00,2016-09-20 00:20:00)","108.86","326.58"
"A","3","[2016-09-20 01:20:00,2016-09-20 01:40:00)","84.52","84.52"
"A","3","[2016-09-20 01:40:00,2016-09-20 02:00:00)","109.76","109.76"
"A","3","[2016-09-20 02:00:00,2016-09-20 02:20:00)","73.63","147.27"
"A","3","[2016-09-20 03:20:00,2016-09-20 03:40:00)","38.46","38.46"
"A","3","[2016-09-20 04:20:00,2016-09-20 04:40:00)","80.79","80.79"
"A","3","[2016-09-20 05:20:00,2016-09-20 05:40:00)","90.52","90.52"
"A","3","[2016-09-20 05:40:00,2016-09-20 06:00:00)","112.16","224.31"
"A","3","[2016-09-20 06:00:00,2016-09-20 06:20:00)","97.82","391.28"
"A","3","[2016-09-20 06:20:00,2016-09-20 06:40:00)","122.85","614.25"
"A","3","[2016-09-20 06:40:00,2016-09-20 07:00:00)","109.83","658.99"
"A","3","[2016-09-20 07:00:00,2016-09-20 07:20:00)","113.62","568.08"
"A","3","[2016-09-20 07:20:00,2016-09-20 07:40:00)","136.34","272.68"
"A","3","[2016-09-20 07:40:00,2016-09-20 08:00:00)","102.66","923.94"
"A","3","[2016-09-20 08:00:00,2016-09-20 08:20:00)","120.8","845.58"
"A","3","[2016-09-20 08:20:00,2016-09-20 08:40:00)","115.92","1043.28"
"A","3","[2016-09-20 08:40:00,2016-09-20 09:00:00)","156.26","1093.79"
"A","3","[2016-09-20 09:00:00,2016-09-20 09:20:00)","127.25","636.26"
"A","3","[2016-09-20 09:20:00,2016-09-20 09:40:00)","131.14","1573.72"
"A","3","[2016-09-20 09:40:00,2016-09-20 10:00:00)","118.32","1183.24"
"A","3","[2016-09-20 10:00:00,2016-09-20 10:20:00)","101.54","710.79"
"A","3","[2016-09-20 10:20:00,2016-09-20 10:40:00)","115.24","1152.42"
"A","3","[2016-09-20 10:40:00,2016-09-20 11:00:00)","107.56","968.06"
"A","3","[2016-09-20 11:00:00,2016-09-20 11:20:00)","101.13","606.76"
"A","3","[2016-09-20 11:20:00,2016-09-20 11:40:00)","124.9","874.31"
"A","3","[2016-09-20 11:40:00,2016-09-20 12:00:00)","113.59","1363.05"
"A","3","[2016-09-20 12:00:00,2016-09-20 12:20:00)","120.57","964.53"
"A","3","[2016-09-20 12:20:00,2016-09-20 12:40:00)","97.93","1175.12"
"A","3","[2016-09-20 12:40:00,2016-09-20 13:00:00)","108.88","871.03"
"A","3","[2016-09-20 13:00:00,2016-09-20 13:20:00)","111.58","781.04"
"A","3","[2016-09-20 13:20:00,2016-09-20 13:40:00)","123.58","1606.51"
"A","3","[2016-09-20 13:40:00,2016-09-20 14:00:00)","89.68","538.07"
"A","3","[2016-09-20 14:00:00,2016-09-20 14:20:00)","126.55","379.64"
"A","3","[2016-09-20 14:20:00,2016-09-20 14:40:00)","108.0","324.0"
"A","3","[2016-09-20 14:40:00,2016-09-20 15:00:00)","109.29","1639.37"
"A","3","[2016-09-20 15:00:00,2016-09-20 15:20:00)","114.9","459.59"
"A","3","[2016-09-20 15:20:00,2016-09-20 15:40:00)","106.02","1060.24"
"A","3","[2016-09-20 15:40:00,2016-09-20 16:00:00)","104.59","941.27"
"A","3","[2016-09-20 16:00:00,2016-09-20 16:20:00)","117.14","351.42"
"A","3","[2016-09-20 16:20:00,2016-09-20 16:40:00)","90.92","454.59"
"A","3","[2016-09-20 16:40:00,2016-09-20 17:00:00)","95.44","668.05"
"A","3","[2016-09-20 17:00:00,2016-09-20 17:20:00)","106.79","427.17"
"A","3","[2016-09-20 17:20:00,2016-09-20 17:40:00)","128.15","1922.2"
"A","3","[2016-09-20 17:40:00,2016-09-20 18:00:00)","101.61","711.3"
"A","3","[2016-09-20 18:00:00,2016-09-20 18:20:00)","112.62","337.86"
"A","3","[2016-09-20 18:20:00,2016-09-20 18:40:00)","142.51","712.57"
"A","3","[2016-09-20 18:40:00,2016-09-20 19:00:00)","96.71","386.83"
"A","3","[2016-09-20 19:00:00,2016-09-20 19:20:00)","94.17","188.35"
"A","3","[2016-09-20 19:20:00,2016-09-20 19:40:00)","121.39","728.32"
"A","3","[2016-09-20 19:40:00,2016-09-20 20:00:00)","125.56","878.9"
"A","3","[2016-09-20 20:00:00,2016-09-20 20:20:00)","94.05","376.21"
"A","3","[2016-09-20 20:20:00,2016-09-20 20:40:00)","113.64","568.21"
"A","3","[2016-09-20 20:40:00,2016-09-20 21:00:00)","119.08","476.34"
"A","3","[2016-09-20 21:00:00,2016-09-20 21:20:00)","98.61","493.03"
"A","3","[2016-09-20 21:20:00,2016-09-20 21:40:00)","144.03","576.13"
"A","3","[2016-09-20 21:40:00,2016-09-20 22:00:00)","160.92","804.6"
"A","3","[2016-09-20 22:20:00,2016-09-20 22:40:00)","101.57","406.28"
"A","3","[2016-09-20 22:40:00,2016-09-20 23:00:00)","102.94","308.82"
"A","3","[2016-09-20 23:20:00,2016-09-20 23:40:00)","150.57","150.57"
"A","3","[2016-09-20 23:40:00,2016-09-21 00:00:00)","107.38","214.76"
"A","3","[2016-09-21 00:40:00,2016-09-21 01:00:00)","128.72","128.72"
"A","3","[2016-09-21 01:00:00,2016-09-21 01:20:00)","77.16","77.16"
"A","3","[2016-09-21 01:20:00,2016-09-21 01:40:00)","95.97","287.91"
"A","3","[2016-09-21 01:40:00,2016-09-21 02:00:00)","67.16","67.16"
"A","3","[2016-09-21 02:40:00,2016-09-21 03:00:00)","24.61","24.61"
"A","3","[2016-09-21 03:00:00,2016-09-21 03:20:00)","129.58","129.58"
"A","3","[2016-09-21 03:20:00,2016-09-21 03:40:00)","95.21","95.21"
"A","3","[2016-09-21 03:40:00,2016-09-21 04:00:00)","88.55","88.55"
"A","3","[2016-09-21 04:00:00,2016-09-21 04:20:00)","236.3","236.3"
"A","3","[2016-09-21 04:40:00,2016-09-21 05:00:00)","65.48","65.48"
"A","3","[2016-09-21 05:00:00,2016-09-21 05:20:00)","101.82","101.82"
"A","3","[2016-09-21 05:20:00,2016-09-21 05:40:00)","104.12","104.12"
"A","3","[2016-09-21 05:40:00,2016-09-21 06:00:00)","91.78","91.78"
"A","3","[2016-09-21 06:00:00,2016-09-21 06:20:00)","121.07","242.14"
"A","3","[2016-09-21 06:20:00,2016-09-21 06:40:00)","130.89","130.89"
"A","3","[2016-09-21 06:40:00,2016-09-21 07:00:00)","121.72","1217.18"
"A","3","[2016-09-21 07:00:00,2016-09-21 07:20:00)","99.62","796.99"
"A","3","[2016-09-21 07:20:00,2016-09-21 07:40:00)","124.28","372.85"
"A","3","[2016-09-21 07:40:00,2016-09-21 08:00:00)","139.61","558.45"
"A","3","[2016-09-21 08:00:00,2016-09-21 08:20:00)","127.49","1019.91"
"A","3","[2016-09-21 08:20:00,2016-09-21 08:40:00)","107.83","754.83"
"A","3","[2016-09-21 08:40:00,2016-09-21 09:00:00)","104.91","419.65"
"A","3","[2016-09-21 09:00:00,2016-09-21 09:20:00)","272.65","1363.26"
"A","3","[2016-09-21 09:20:00,2016-09-21 09:40:00)","227.0","908.0"
"A","3","[2016-09-21 09:40:00,2016-09-21 10:00:00)","101.48","1116.24"
"A","3","[2016-09-21 10:00:00,2016-09-21 10:20:00)","115.45","1385.37"
"A","3","[2016-09-21 10:20:00,2016-09-21 10:40:00)","113.55","1021.91"
"A","3","[2016-09-21 10:40:00,2016-09-21 11:00:00)","82.75","579.27"
"A","3","[2016-09-21 11:00:00,2016-09-21 11:20:00)","108.24","324.73"
"A","3","[2016-09-21 11:20:00,2016-09-21 11:40:00)","98.91","791.25"
"A","3","[2016-09-21 11:40:00,2016-09-21 12:00:00)","105.55","422.19"
"A","3","[2016-09-21 12:00:00,2016-09-21 12:20:00)","104.2","416.8"
"A","3","[2016-09-21 12:20:00,2016-09-21 12:40:00)","118.03","590.14"
"A","3","[2016-09-21 12:40:00,2016-09-21 13:00:00)","86.71","346.83"
"A","3","[2016-09-21 13:00:00,2016-09-21 13:20:00)","104.84","943.58"
"A","3","[2016-09-21 13:20:00,2016-09-21 13:40:00)","89.33","446.67"
"A","3","[2016-09-21 13:40:00,2016-09-21 14:00:00)","99.67","299.02"
"A","3","[2016-09-21 14:00:00,2016-09-21 14:20:00)","95.07","1235.85"
"A","3","[2016-09-21 14:20:00,2016-09-21 14:40:00)","99.79","698.53"
"A","3","[2016-09-21 14:40:00,2016-09-21 15:00:00)","140.94","422.81"
"A","3","[2016-09-21 15:00:00,2016-09-21 15:20:00)","90.16","450.81"
"A","3","[2016-09-21 15:20:00,2016-09-21 15:40:00)","102.51","820.05"
"A","3","[2016-09-21 15:40:00,2016-09-21 16:00:00)","91.95","367.79"
"A","3","[2016-09-21 16:00:00,2016-09-21 16:20:00)","97.5","877.49"
"A","3","[2016-09-21 16:20:00,2016-09-21 16:40:00)","110.77","1218.45"
"A","3","[2016-09-21 16:40:00,2016-09-21 17:00:00)","110.4","1103.99"
"A","3","[2016-09-21 17:00:00,2016-09-21 17:20:00)","115.54","462.16"
"A","3","[2016-09-21 17:20:00,2016-09-21 17:40:00)","93.73","843.6"
"A","3","[2016-09-21 17:40:00,2016-09-21 18:00:00)","108.61","1520.57"
"A","3","[2016-09-21 18:00:00,2016-09-21 18:20:00)","108.34","866.71"
"A","3","[2016-09-21 18:20:00,2016-09-21 18:40:00)","117.79","942.3"
"A","3","[2016-09-21 18:40:00,2016-09-21 19:00:00)","119.67","478.69"
"A","3","[2016-09-21 19:00:00,2016-09-21 19:20:00)","116.37","814.56"
"A","3","[2016-09-21 19:20:00,2016-09-21 19:40:00)","114.08","342.25"
"A","3","[2016-09-21 19:40:00,2016-09-21 20:00:00)","133.57","801.39"
"A","3","[2016-09-21 20:20:00,2016-09-21 20:40:00)","125.07","375.22"
"A","3","[2016-09-21 20:40:00,2016-09-21 21:00:00)","96.32","385.27"
"A","3","[2016-09-21 21:00:00,2016-09-21 21:20:00)","103.28","516.41"
"A","3","[2016-09-21 21:20:00,2016-09-21 21:40:00)","102.57","512.85"
"A","3","[2016-09-21 21:40:00,2016-09-21 22:00:00)","107.55","430.19"
"A","3","[2016-09-21 22:00:00,2016-09-21 22:20:00)","103.34","413.38"
"A","3","[2016-09-21 22:20:00,2016-09-21 22:40:00)","87.77","351.09"
"A","3","[2016-09-21 22:40:00,2016-09-21 23:00:00)","101.15","202.3"
"A","3","[2016-09-21 23:00:00,2016-09-21 23:20:00)","80.83","161.65"
"A","3","[2016-09-21 23:20:00,2016-09-21 23:40:00)","133.91","535.65"
"A","3","[2016-09-21 23:40:00,2016-09-22 00:00:00)","127.77","127.77"
"A","3","[2016-09-22 00:20:00,2016-09-22 00:40:00)","75.34","75.34"
"A","3","[2016-09-22 00:40:00,2016-09-22 01:00:00)","125.88","125.88"
"A","3","[2016-09-22 03:00:00,2016-09-22 03:20:00)","125.5","250.99"
"A","3","[2016-09-22 03:40:00,2016-09-22 04:00:00)","104.93","104.93"
"A","3","[2016-09-22 04:40:00,2016-09-22 05:00:00)","81.2","81.2"
"A","3","[2016-09-22 05:00:00,2016-09-22 05:20:00)","101.18","202.36"
"A","3","[2016-09-22 05:20:00,2016-09-22 05:40:00)","98.91","296.72"
"A","3","[2016-09-22 05:40:00,2016-09-22 06:00:00)","76.29","76.29"
"A","3","[2016-09-22 06:00:00,2016-09-22 06:20:00)","70.18","210.54"
"A","3","[2016-09-22 06:20:00,2016-09-22 06:40:00)","132.52","530.07"
"A","3","[2016-09-22 06:40:00,2016-09-22 07:00:00)","107.63","430.5"
"A","3","[2016-09-22 07:00:00,2016-09-22 07:20:00)","101.29","303.86"
"A","3","[2016-09-22 07:20:00,2016-09-22 07:40:00)","113.77","682.6"
"A","3","[2016-09-22 07:40:00,2016-09-22 08:00:00)","95.08","285.24"
"A","3","[2016-09-22 08:00:00,2016-09-22 08:20:00)","138.1","1104.81"
"A","3","[2016-09-22 08:20:00,2016-09-22 08:40:00)","108.66","977.95"
"A","3","[2016-09-22 08:40:00,2016-09-22 09:00:00)","127.22","1144.98"
"A","3","[2016-09-22 09:00:00,2016-09-22 09:20:00)","125.58","1130.19"
"A","3","[2016-09-22 09:20:00,2016-09-22 09:40:00)","112.33","1572.63"
"A","3","[2016-09-22 09:40:00,2016-09-22 10:00:00)","102.81","822.46"
"A","3","[2016-09-22 10:00:00,2016-09-22 10:20:00)","97.25","1069.74"
"A","3","[2016-09-22 10:20:00,2016-09-22 10:40:00)","101.42","507.1"
"A","3","[2016-09-22 10:40:00,2016-09-22 11:00:00)","90.34","542.04"
"A","3","[2016-09-22 11:00:00,2016-09-22 11:20:00)","126.58","1265.78"
"A","3","[2016-09-22 11:20:00,2016-09-22 11:40:00)","94.06","846.51"
"A","3","[2016-09-22 11:40:00,2016-09-22 12:00:00)","106.24","849.93"
"A","3","[2016-09-22 12:00:00,2016-09-22 12:20:00)","104.85","629.09"
"A","3","[2016-09-22 12:20:00,2016-09-22 12:40:00)","100.02","300.07"
"A","3","[2016-09-22 12:40:00,2016-09-22 13:00:00)","100.24","701.7"
"A","3","[2016-09-22 13:00:00,2016-09-22 13:20:00)","116.97","584.84"
"A","3","[2016-09-22 13:20:00,2016-09-22 13:40:00)","107.26","858.11"
"A","3","[2016-09-22 13:40:00,2016-09-22 14:00:00)","93.59","561.56"
"A","3","[2016-09-22 14:00:00,2016-09-22 14:20:00)","89.3","625.12"
"A","3","[2016-09-22 14:20:00,2016-09-22 14:40:00)","84.7","423.48"
"A","3","[2016-09-22 14:40:00,2016-09-22 15:00:00)","95.93","671.5"
"A","3","[2016-09-22 15:00:00,2016-09-22 15:20:00)","119.02","357.05"
"A","3","[2016-09-22 15:20:00,2016-09-22 15:40:00)","139.41","697.06"
"A","3","[2016-09-22 15:40:00,2016-09-22 16:00:00)","76.14","304.57"
"A","3","[2016-09-22 16:00:00,2016-09-22 16:20:00)","123.49","493.96"
"A","3","[2016-09-22 16:20:00,2016-09-22 16:40:00)","111.34","1002.1"
"A","3","[2016-09-22 16:40:00,2016-09-22 17:00:00)","126.71","1520.51"
"A","3","[2016-09-22 17:00:00,2016-09-22 17:20:00)","125.7","125.7"
"A","3","[2016-09-22 17:20:00,2016-09-22 17:40:00)","101.77","712.36"
"A","3","[2016-09-22 17:40:00,2016-09-22 18:00:00)","126.53","1265.34"
"A","3","[2016-09-22 18:00:00,2016-09-22 18:20:00)","145.8","437.4"
"A","3","[2016-09-22 18:20:00,2016-09-22 18:40:00)","114.23","1028.09"
"A","3","[2016-09-22 18:40:00,2016-09-22 19:00:00)","90.44","361.75"
"A","3","[2016-09-22 19:00:00,2016-09-22 19:20:00)","122.4","734.41"
"A","3","[2016-09-22 19:20:00,2016-09-22 19:40:00)","194.37","777.47"
"A","3","[2016-09-22 19:40:00,2016-09-22 20:00:00)","82.75","165.5"
"A","3","[2016-09-22 20:00:00,2016-09-22 20:20:00)","114.22","571.1"
"A","3","[2016-09-22 20:20:00,2016-09-22 20:40:00)","125.59","125.59"
"A","3","[2016-09-22 20:40:00,2016-09-22 21:00:00)","85.88","687.03"
"A","3","[2016-09-22 21:00:00,2016-09-22 21:20:00)","99.42","497.1"
"A","3","[2016-09-22 21:20:00,2016-09-22 21:40:00)","70.2","70.2"
"A","3","[2016-09-22 21:40:00,2016-09-22 22:00:00)","85.7","342.79"
"A","3","[2016-09-22 22:00:00,2016-09-22 22:20:00)","83.38","83.38"
"A","3","[2016-09-22 22:20:00,2016-09-22 22:40:00)","99.61","697.26"
"A","3","[2016-09-22 23:00:00,2016-09-22 23:20:00)","140.0","280.01"
"A","3","[2016-09-22 23:20:00,2016-09-22 23:40:00)","101.79","305.38"
"A","3","[2016-09-22 23:40:00,2016-09-23 00:00:00)","76.19","76.19"
"A","3","[2016-09-23 00:00:00,2016-09-23 00:20:00)","176.67","176.67"
"A","3","[2016-09-23 00:20:00,2016-09-23 00:40:00)","57.34","57.34"
"A","3","[2016-09-23 00:40:00,2016-09-23 01:00:00)","127.26","127.26"
"A","3","[2016-09-23 01:40:00,2016-09-23 02:00:00)","119.29","119.29"
"A","3","[2016-09-23 02:40:00,2016-09-23 03:00:00)","95.08","95.08"
"A","3","[2016-09-23 03:00:00,2016-09-23 03:20:00)","97.57","195.15"
"A","3","[2016-09-23 04:00:00,2016-09-23 04:20:00)","65.2","130.4"
"A","3","[2016-09-23 04:40:00,2016-09-23 05:00:00)","99.93","199.85"
"A","3","[2016-09-23 05:00:00,2016-09-23 05:20:00)","73.97","221.91"
"A","3","[2016-09-23 05:40:00,2016-09-23 06:00:00)","28.81","28.81"
"A","3","[2016-09-23 06:00:00,2016-09-23 06:20:00)","180.45","360.91"
"A","3","[2016-09-23 06:20:00,2016-09-23 06:40:00)","102.89","411.55"
"A","3","[2016-09-23 06:40:00,2016-09-23 07:00:00)","92.03","368.14"
"A","3","[2016-09-23 07:00:00,2016-09-23 07:20:00)","125.12","500.47"
"A","3","[2016-09-23 07:20:00,2016-09-23 07:40:00)","204.19","1020.93"
"A","3","[2016-09-23 07:40:00,2016-09-23 08:00:00)","138.69","693.47"
"A","3","[2016-09-23 08:00:00,2016-09-23 08:20:00)","123.56","494.23"
"A","3","[2016-09-23 08:20:00,2016-09-23 08:40:00)","138.71","1248.4"
"A","3","[2016-09-23 08:40:00,2016-09-23 09:00:00)","109.8","549.0"
"A","3","[2016-09-23 09:00:00,2016-09-23 09:20:00)","148.51","1633.58"
"A","3","[2016-09-23 09:20:00,2016-09-23 09:40:00)","183.8","2021.78"
"A","3","[2016-09-23 09:40:00,2016-09-23 10:00:00)","105.21","841.68"
"A","3","[2016-09-23 10:00:00,2016-09-23 10:20:00)","107.66","430.63"
"A","3","[2016-09-23 10:20:00,2016-09-23 10:40:00)","109.48","1204.32"
"A","3","[2016-09-23 10:40:00,2016-09-23 11:00:00)","109.04","1308.45"
"A","3","[2016-09-23 11:00:00,2016-09-23 11:20:00)","115.51","1155.09"
"A","3","[2016-09-23 11:20:00,2016-09-23 11:40:00)","97.67","488.35"
"A","3","[2016-09-23 11:40:00,2016-09-23 12:00:00)","99.3","794.43"
"A","3","[2016-09-23 12:00:00,2016-09-23 12:20:00)","115.22","921.8"
"A","3","[2016-09-23 12:20:00,2016-09-23 12:40:00)","99.37","794.93"
"A","3","[2016-09-23 12:40:00,2016-09-23 13:00:00)","109.16","764.14"
"A","3","[2016-09-23 13:00:00,2016-09-23 13:20:00)","88.52","708.18"
"A","3","[2016-09-23 13:20:00,2016-09-23 13:40:00)","80.79","484.76"
"A","3","[2016-09-23 13:40:00,2016-09-23 14:00:00)","97.07","1261.89"
"A","3","[2016-09-23 14:00:00,2016-09-23 14:20:00)","119.77","1556.98"
"A","3","[2016-09-23 14:20:00,2016-09-23 14:40:00)","111.45","1003.05"
"A","3","[2016-09-23 14:40:00,2016-09-23 15:00:00)","93.65","749.18"
"A","3","[2016-09-23 15:00:00,2016-09-23 15:20:00)","99.52","1194.2"
"A","3","[2016-09-23 15:20:00,2016-09-23 15:40:00)","114.02","1026.2"
"A","3","[2016-09-23 15:40:00,2016-09-23 16:00:00)","97.91","979.05"
"A","3","[2016-09-23 16:00:00,2016-09-23 16:20:00)","119.59","1793.82"
"A","3","[2016-09-23 16:20:00,2016-09-23 16:40:00)","111.15","889.2"
"A","3","[2016-09-23 16:40:00,2016-09-23 17:00:00)","117.62","1176.17"
"A","3","[2016-09-23 17:00:00,2016-09-23 17:20:00)","95.54","573.21"
"A","3","[2016-09-23 17:20:00,2016-09-23 17:40:00)","122.02","244.03"
"A","3","[2016-09-23 17:40:00,2016-09-23 18:00:00)","95.18","666.24"
"A","3","[2016-09-23 18:00:00,2016-09-23 18:20:00)","113.32","1359.84"
"A","3","[2016-09-23 18:20:00,2016-09-23 18:40:00)","107.8","970.16"
"A","3","[2016-09-23 18:40:00,2016-09-23 19:00:00)","137.49","962.42"
"A","3","[2016-09-23 19:00:00,2016-09-23 19:20:00)","125.39","1003.12"
"A","3","[2016-09-23 19:20:00,2016-09-23 19:40:00)","134.69","673.44"
"A","3","[2016-09-23 19:40:00,2016-09-23 20:00:00)","100.54","703.8"
"A","3","[2016-09-23 20:00:00,2016-09-23 20:20:00)","89.16","267.49"
"A","3","[2016-09-23 20:20:00,2016-09-23 20:40:00)","120.02","120.02"
"A","3","[2016-09-23 20:40:00,2016-09-23 21:00:00)","84.75","508.51"
"A","3","[2016-09-23 21:00:00,2016-09-23 21:20:00)","95.13","95.13"
"A","3","[2016-09-23 21:20:00,2016-09-23 21:40:00)","86.54","259.61"
"A","3","[2016-09-23 21:40:00,2016-09-23 22:00:00)","94.26","659.8"
"A","3","[2016-09-23 22:00:00,2016-09-23 22:20:00)","66.47","132.95"
"A","3","[2016-09-23 22:20:00,2016-09-23 22:40:00)","118.1","354.3"
"A","3","[2016-09-23 22:40:00,2016-09-23 23:00:00)","98.94","197.88"
"A","3","[2016-09-23 23:00:00,2016-09-23 23:20:00)","90.55","90.55"
"A","3","[2016-09-23 23:20:00,2016-09-23 23:40:00)","80.77","80.77"
"A","3","[2016-09-23 23:40:00,2016-09-24 00:00:00)","103.13","103.13"
"A","3","[2016-09-24 00:00:00,2016-09-24 00:20:00)","79.39","158.77"
"A","3","[2016-09-24 00:40:00,2016-09-24 01:00:00)","74.38","148.77"
"A","3","[2016-09-24 01:00:00,2016-09-24 01:20:00)","61.28","61.28"
"A","3","[2016-09-24 01:40:00,2016-09-24 02:00:00)","73.33","73.33"
"A","3","[2016-09-24 02:00:00,2016-09-24 02:20:00)","157.34","314.69"
"A","3","[2016-09-24 02:20:00,2016-09-24 02:40:00)","65.38","65.38"
"A","3","[2016-09-24 03:40:00,2016-09-24 04:00:00)","90.3","90.3"
"A","3","[2016-09-24 05:00:00,2016-09-24 05:20:00)","27.41","54.81"
"A","3","[2016-09-24 05:20:00,2016-09-24 05:40:00)","78.62","78.62"
"A","3","[2016-09-24 05:40:00,2016-09-24 06:00:00)","110.92","443.67"
"A","3","[2016-09-24 06:00:00,2016-09-24 06:20:00)","112.8","451.21"
"A","3","[2016-09-24 06:20:00,2016-09-24 06:40:00)","94.83","853.51"
"A","3","[2016-09-24 06:40:00,2016-09-24 07:00:00)","102.32","920.86"
"A","3","[2016-09-24 07:00:00,2016-09-24 07:20:00)","96.98","193.97"
"A","3","[2016-09-24 07:20:00,2016-09-24 07:40:00)","101.54","507.71"
"A","3","[2016-09-24 07:40:00,2016-09-24 08:00:00)","105.42","527.08"
"A","3","[2016-09-24 08:00:00,2016-09-24 08:20:00)","109.19","1201.06"
"A","3","[2016-09-24 08:20:00,2016-09-24 08:40:00)","140.02","1400.17"
"A","3","[2016-09-24 08:40:00,2016-09-24 09:00:00)","119.7","1077.28"
"A","3","[2016-09-24 09:00:00,2016-09-24 09:20:00)","111.19","1334.26"
"A","3","[2016-09-24 09:20:00,2016-09-24 09:40:00)","114.83","1033.48"
"A","3","[2016-09-24 09:40:00,2016-09-24 10:00:00)","186.89","1681.99"
"A","3","[2016-09-24 10:00:00,2016-09-24 10:20:00)","216.4","1298.41"
"A","3","[2016-09-24 10:20:00,2016-09-24 10:40:00)","243.03","1458.21"
"A","3","[2016-09-24 10:40:00,2016-09-24 11:00:00)","186.96","1495.67"
"A","3","[2016-09-24 11:00:00,2016-09-24 11:20:00)","218.0","1090.01"
"A","3","[2016-09-24 11:20:00,2016-09-24 11:40:00)","89.67","538.03"
"A","3","[2016-09-24 11:40:00,2016-09-24 12:00:00)","129.64","1685.36"
"A","3","[2016-09-24 12:00:00,2016-09-24 12:20:00)","98.96","494.78"
"A","3","[2016-09-24 12:20:00,2016-09-24 12:40:00)","101.4","811.21"
"A","3","[2016-09-24 12:40:00,2016-09-24 13:00:00)","147.35","2357.54"
"A","3","[2016-09-24 13:00:00,2016-09-24 13:20:00)","117.6","1763.99"
"A","3","[2016-09-24 13:20:00,2016-09-24 13:40:00)","140.3","1683.6"
"A","3","[2016-09-24 13:40:00,2016-09-24 14:00:00)","118.88","475.53"
"A","3","[2016-09-24 14:00:00,2016-09-24 14:20:00)","154.62","1700.86"
